id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Target
36298,59,blue-collar,married,primary,no,460,no,no,cellular,5,aug,224,1,-1,0,unknown,0
32952,49,management,married,tertiary,no,0,no,no,cellular,6,aug,44,2,-1,0,unknown,0
41166,46,technician,divorced,secondary,no,119,yes,no,unknown,27,may,106,1,-1,0,unknown,0
21366,32,technician,married,secondary,no,522,yes,yes,cellular,12,may,272,5,258,4,failure,0
30243,43,admin.,married,tertiary,no,279,yes,no,cellular,17,nov,111,1,-1,0,unknown,0
35251,37,blue-collar,married,primary,no,190,yes,yes,unknown,8,may,194,1,-1,0,unknown,0
08116,34,services,married,tertiary,no,277,yes,no,cellular,17,apr,72,4,-1,0,unknown,0
61888,38,management,married,tertiary,no,494,no,no,cellular,17,nov,146,1,104,2,other,0
81141,27,blue-collar,single,secondary,no,48,no,no,cellular,10,jul,152,6,-1,0,unknown,0
64657,55,management,divorced,tertiary,no,17,no,no,cellular,19,aug,129,4,-1,0,unknown,0
80094,29,blue-collar,married,secondary,no,2870,yes,no,cellular,16,jul,988,1,-1,0,unknown,1
04976,33,admin.,married,secondary,no,1737,no,no,cellular,14,aug,228,2,106,2,failure,0
05511,54,technician,married,tertiary,no,6507,no,no,cellular,26,may,145,1,-1,0,unknown,0
98673,30,student,single,unknown,no,4468,no,no,cellular,2,feb,204,1,-1,0,unknown,1
94321,48,blue-collar,divorced,secondary,no,602,yes,no,unknown,12,may,231,1,-1,0,unknown,0
02176,34,blue-collar,married,secondary,no,29,yes,no,cellular,15,may,285,5,-1,0,unknown,1
38769,33,services,married,secondary,no,39,yes,no,unknown,4,jun,66,4,-1,0,unknown,0
25380,30,admin.,married,secondary,no,35,yes,yes,cellular,21,nov,91,2,-1,0,unknown,0
60222,34,technician,married,tertiary,no,555,yes,no,cellular,7,aug,144,18,-1,0,unknown,0
18071,38,services,married,tertiary,no,1018,no,no,unknown,16,jun,325,3,-1,0,unknown,0
96958,26,technician,single,secondary,no,2610,yes,yes,unknown,2,jun,626,1,-1,0,unknown,0
47792,51,self-employed,married,secondary,no,-201,no,yes,cellular,9,jul,153,2,-1,0,unknown,0
48632,30,unemployed,single,tertiary,no,302,no,no,cellular,11,feb,528,3,-1,0,unknown,1
93393,33,management,married,tertiary,no,113,yes,no,cellular,8,may,145,2,172,13,other,0
17715,41,technician,married,secondary,no,1270,yes,no,unknown,5,may,1389,1,-1,0,unknown,1
74575,42,entrepreneur,divorced,tertiary,no,626,yes,no,cellular,14,aug,201,2,-1,0,unknown,0
89683,41,blue-collar,married,secondary,no,1011,yes,no,cellular,19,nov,113,1,174,4,other,0
79981,41,technician,married,tertiary,no,-210,yes,yes,unknown,23,may,210,1,-1,0,unknown,0
90450,38,technician,married,secondary,no,1097,no,yes,cellular,7,aug,186,3,-1,0,unknown,0
84279,44,housemaid,single,primary,no,1059,no,no,unknown,18,jun,2093,1,-1,0,unknown,1
68005,56,retired,married,secondary,no,343,no,yes,cellular,9,jul,77,1,-1,0,unknown,0
16322,43,blue-collar,married,primary,no,1620,yes,no,unknown,15,may,121,1,-1,0,unknown,0
60529,31,technician,single,secondary,no,23,no,no,cellular,28,aug,110,2,-1,0,unknown,0
02247,32,blue-collar,married,primary,no,410,yes,no,unknown,23,may,115,2,-1,0,unknown,0
10553,50,blue-collar,married,secondary,no,325,yes,no,cellular,17,apr,150,1,-1,0,unknown,0
67018,53,management,married,unknown,no,12001,no,no,unknown,6,jun,207,1,-1,0,unknown,0
04487,30,blue-collar,single,secondary,no,16,yes,no,unknown,19,may,127,5,-1,0,unknown,0
92110,28,management,single,secondary,no,265,yes,no,cellular,25,jul,194,2,-1,0,unknown,0
21837,59,technician,married,secondary,no,135,yes,yes,cellular,23,jul,416,4,-1,0,unknown,1
73810,36,technician,single,tertiary,no,306,no,no,cellular,14,aug,111,2,-1,0,unknown,0
91276,37,blue-collar,married,primary,no,510,yes,no,unknown,23,may,122,6,-1,0,unknown,0
36159,35,technician,single,secondary,no,966,no,no,cellular,21,apr,71,2,-1,0,unknown,0
43756,51,management,married,tertiary,no,2582,no,no,cellular,26,aug,197,3,-1,0,unknown,0
43381,56,management,single,tertiary,no,3694,no,no,cellular,25,aug,57,4,-1,0,unknown,0
14316,48,services,married,secondary,no,202,yes,no,cellular,5,aug,162,1,-1,0,unknown,0
65982,57,technician,married,secondary,no,3240,yes,no,unknown,14,may,129,2,-1,0,unknown,0
97793,51,technician,married,secondary,no,4924,yes,no,unknown,30,may,448,1,-1,0,unknown,0
41263,41,blue-collar,divorced,primary,no,664,no,yes,cellular,15,jul,955,5,-1,0,unknown,1
49058,45,services,married,primary,no,2406,yes,yes,cellular,20,apr,108,2,-1,0,unknown,0
60752,54,self-employed,married,secondary,no,641,yes,no,cellular,17,apr,472,1,148,2,failure,0
55938,32,self-employed,single,tertiary,no,0,yes,no,cellular,6,may,767,1,-1,0,unknown,1
49808,37,management,single,tertiary,no,-119,yes,no,unknown,11,jun,375,11,-1,0,unknown,0
32004,57,retired,married,tertiary,no,34,no,yes,cellular,28,jan,139,1,-1,0,unknown,0
26336,54,self-employed,divorced,secondary,no,1374,yes,no,unknown,15,may,74,2,-1,0,unknown,0
24025,29,admin.,married,secondary,no,387,yes,yes,unknown,14,may,49,1,-1,0,unknown,0
77529,50,management,married,tertiary,no,2366,no,no,cellular,28,jan,816,2,149,1,other,1
45239,78,housemaid,married,secondary,no,499,no,no,telephone,16,mar,80,4,-1,0,unknown,0
04845,53,entrepreneur,married,tertiary,no,2289,yes,yes,cellular,17,nov,183,1,-1,0,unknown,0
47728,25,admin.,single,tertiary,no,1056,yes,no,cellular,15,may,363,1,-1,0,unknown,0
42128,40,unemployed,divorced,secondary,no,4082,yes,no,cellular,4,feb,113,1,-1,0,unknown,0
81002,39,management,single,tertiary,no,0,yes,no,cellular,18,nov,633,2,-1,0,unknown,0
58390,58,admin.,single,secondary,no,2223,no,no,cellular,4,dec,1139,2,114,1,success,0
95009,54,retired,divorced,tertiary,no,6102,yes,yes,unknown,21,may,86,6,-1,0,unknown,0
78984,47,blue-collar,married,secondary,no,4709,no,no,cellular,22,aug,78,4,-1,0,unknown,0
31282,55,retired,divorced,primary,no,53,yes,no,unknown,29,may,84,2,-1,0,unknown,0
69313,49,housemaid,married,primary,no,3376,no,no,unknown,9,jun,119,3,-1,0,unknown,0
43458,39,technician,single,secondary,no,2,yes,yes,telephone,31,jul,14,29,-1,0,unknown,0
42708,33,management,single,tertiary,yes,-5,no,no,cellular,18,aug,127,4,-1,0,unknown,0
59259,54,admin.,married,secondary,no,614,yes,no,cellular,6,may,322,2,343,2,failure,0
37790,40,unemployed,divorced,secondary,no,193,yes,no,cellular,7,may,195,1,357,1,failure,0
38487,30,management,single,tertiary,no,14,no,yes,cellular,22,jul,90,1,-1,0,unknown,0
66377,45,blue-collar,married,primary,no,193,yes,yes,cellular,29,jul,116,2,-1,0,unknown,0
80784,64,retired,married,secondary,no,571,yes,no,cellular,20,apr,1422,2,-1,0,unknown,1
39892,36,entrepreneur,married,secondary,no,13,yes,no,cellular,20,apr,98,3,-1,0,unknown,0
93149,39,management,married,tertiary,no,942,yes,no,cellular,13,may,564,2,265,4,other,0
59166,31,self-employed,single,secondary,no,202,yes,no,cellular,18,nov,216,1,-1,0,unknown,0
58895,59,retired,single,secondary,no,351,yes,no,unknown,27,may,1063,5,-1,0,unknown,1
47843,32,management,married,secondary,no,0,no,no,cellular,26,aug,277,3,-1,0,unknown,0
35990,52,management,married,tertiary,no,72,no,no,cellular,2,feb,222,1,-1,0,unknown,0
27256,35,self-employed,single,tertiary,no,4294,no,no,unknown,26,jun,529,4,-1,0,unknown,0
83181,31,blue-collar,single,primary,no,5972,no,no,telephone,20,nov,59,1,-1,0,unknown,0
30818,58,management,married,tertiary,no,1318,no,no,cellular,16,jul,184,1,179,5,failure,0
59607,53,entrepreneur,married,tertiary,no,1046,yes,yes,cellular,30,jul,50,20,-1,0,unknown,0
50494,51,services,married,primary,no,8806,yes,no,unknown,19,may,131,1,-1,0,unknown,0
73433,20,student,single,secondary,no,53,no,no,cellular,11,aug,203,1,-1,0,unknown,0
84418,45,blue-collar,married,secondary,no,10252,no,no,cellular,4,may,675,2,-1,0,unknown,1
44323,28,blue-collar,single,primary,no,0,yes,yes,unknown,3,jun,380,4,-1,0,unknown,0
25086,57,retired,married,secondary,no,1841,no,no,telephone,5,jun,302,1,-1,0,unknown,1
22935,33,admin.,married,secondary,no,2228,yes,no,unknown,21,may,726,1,-1,0,unknown,0
75788,29,student,single,tertiary,no,795,no,no,cellular,26,may,258,1,-1,0,unknown,0
45513,60,management,married,tertiary,no,261,yes,yes,cellular,1,jun,128,1,192,1,failure,0
55330,58,blue-collar,divorced,primary,no,8218,yes,no,cellular,31,jul,124,10,-1,0,unknown,0
81991,38,management,married,tertiary,no,3228,no,no,cellular,27,aug,123,8,-1,0,unknown,0
16921,56,technician,married,secondary,no,992,no,no,unknown,9,jun,123,1,-1,0,unknown,0
37702,36,blue-collar,divorced,secondary,no,-159,yes,no,unknown,4,jun,382,3,-1,0,unknown,0
14990,52,services,divorced,primary,yes,-1,no,yes,cellular,29,jul,112,6,-1,0,unknown,0
98293,32,blue-collar,divorced,primary,no,4805,no,yes,cellular,4,jul,138,3,-1,0,unknown,0
99834,30,management,married,tertiary,no,604,no,no,cellular,25,aug,132,2,-1,0,unknown,0
76924,31,services,single,secondary,no,831,yes,no,cellular,21,nov,106,2,-1,0,unknown,0
08385,39,services,married,secondary,no,247,yes,no,cellular,17,apr,244,2,-1,0,unknown,0
56610,27,management,single,tertiary,no,7,no,no,cellular,27,may,483,2,-1,0,unknown,0
38182,28,management,single,tertiary,no,224,yes,no,cellular,2,feb,97,3,-1,0,unknown,0
39112,57,admin.,divorced,unknown,no,4012,no,no,cellular,20,nov,915,1,-1,0,unknown,0
70434,52,management,divorced,tertiary,no,0,no,no,cellular,21,nov,328,1,-1,0,unknown,0
56026,36,services,married,primary,no,179,no,no,unknown,9,jun,411,1,-1,0,unknown,0
33360,35,self-employed,divorced,secondary,no,3443,no,no,cellular,30,jul,409,4,-1,0,unknown,0
89704,41,student,single,secondary,no,1934,yes,no,cellular,21,nov,162,2,-1,0,unknown,0
09683,43,management,married,tertiary,no,1800,no,no,telephone,29,jul,103,3,-1,0,unknown,0
98313,31,admin.,single,secondary,no,-302,yes,yes,unknown,27,may,235,5,-1,0,unknown,0
77567,39,retired,married,secondary,no,439,no,no,unknown,20,may,56,1,-1,0,unknown,0
09145,71,retired,divorced,tertiary,no,261,no,no,cellular,12,aug,1117,2,-1,0,unknown,0
51985,27,management,single,tertiary,no,20585,no,no,cellular,23,sep,299,1,100,1,success,1
41402,26,student,single,secondary,no,141,no,no,cellular,22,jul,128,1,-1,0,unknown,0
93109,50,retired,married,secondary,no,0,yes,yes,unknown,17,jun,328,3,-1,0,unknown,0
38300,33,technician,married,tertiary,no,-482,yes,no,cellular,29,jul,90,3,-1,0,unknown,0
05978,57,retired,divorced,primary,no,0,no,no,telephone,28,jul,1037,3,-1,0,unknown,0
75458,41,management,married,tertiary,no,5,yes,no,cellular,7,apr,542,3,140,3,failure,0
42792,57,housemaid,married,secondary,no,5631,no,no,telephone,25,aug,68,1,90,5,other,0
20077,43,blue-collar,married,secondary,no,30,no,no,cellular,14,may,60,5,371,2,failure,0
35090,50,services,married,secondary,no,517,yes,no,unknown,26,may,420,2,-1,0,unknown,0
65288,49,technician,divorced,secondary,no,305,no,no,cellular,24,jul,367,2,-1,0,unknown,1
08686,46,blue-collar,married,primary,no,2093,no,no,unknown,5,jun,128,2,-1,0,unknown,0
92413,32,unemployed,married,secondary,no,314,yes,no,cellular,11,may,18,6,172,10,success,0
23692,47,technician,married,unknown,no,-598,yes,no,unknown,28,may,239,4,-1,0,unknown,0
16739,29,blue-collar,single,tertiary,no,251,no,no,cellular,29,jan,212,1,-1,0,unknown,0
31128,55,retired,married,primary,no,4459,no,no,cellular,15,jul,85,8,-1,0,unknown,0
85918,51,technician,single,secondary,no,0,yes,no,unknown,5,may,364,2,-1,0,unknown,0
24547,29,admin.,single,tertiary,no,-197,no,no,unknown,6,aug,47,1,-1,0,unknown,0
50094,49,management,married,tertiary,no,1304,yes,no,unknown,27,may,144,1,-1,0,unknown,0
48664,60,unemployed,married,primary,no,0,no,no,cellular,22,jul,1193,1,412,1,other,1
03498,44,admin.,married,secondary,no,469,yes,no,unknown,9,may,88,4,-1,0,unknown,0
69738,27,management,single,tertiary,no,648,yes,yes,unknown,4,jun,174,1,-1,0,unknown,0
86629,54,management,married,tertiary,no,0,no,no,unknown,5,may,120,2,-1,0,unknown,0
30825,37,management,single,secondary,no,793,no,no,cellular,7,oct,130,1,-1,0,unknown,0
61766,35,management,married,tertiary,no,3168,no,no,cellular,22,aug,24,30,-1,0,unknown,0
47436,49,housemaid,divorced,unknown,no,2754,no,no,unknown,6,jun,18,2,-1,0,unknown,0
92043,28,services,married,secondary,no,0,yes,no,telephone,14,may,62,7,-1,0,unknown,0
65807,36,management,married,tertiary,no,-296,yes,no,cellular,14,may,113,3,-1,0,unknown,0
73003,32,admin.,divorced,secondary,no,2294,yes,no,cellular,5,feb,342,2,260,2,failure,0
83890,45,admin.,married,secondary,no,524,yes,no,cellular,23,jul,808,1,-1,0,unknown,1
14641,58,management,married,unknown,no,3658,no,no,cellular,4,may,55,2,-1,0,unknown,0
42556,39,blue-collar,married,secondary,no,2467,no,no,cellular,19,jul,207,2,276,3,other,1
80214,36,technician,married,secondary,no,331,no,no,cellular,22,aug,239,4,-1,0,unknown,0
66398,52,technician,married,secondary,no,-384,yes,no,cellular,13,aug,114,4,-1,0,unknown,0
53348,49,technician,married,secondary,no,313,no,no,cellular,9,jul,115,2,-1,0,unknown,0
87382,44,admin.,married,secondary,no,266,yes,no,cellular,17,apr,294,2,-1,0,unknown,0
62945,51,blue-collar,married,primary,no,176,no,yes,cellular,26,aug,80,2,-1,0,unknown,0
06508,34,blue-collar,married,primary,no,479,no,no,cellular,11,jul,772,1,-1,0,unknown,0
08743,34,management,married,tertiary,no,82,no,no,cellular,31,jul,134,5,-1,0,unknown,0
38134,28,blue-collar,single,secondary,no,802,yes,no,unknown,28,may,195,3,-1,0,unknown,0
99687,54,management,divorced,tertiary,no,29887,yes,no,unknown,16,may,865,1,-1,0,unknown,0
03592,44,blue-collar,married,primary,no,8,no,no,cellular,28,jan,531,1,-1,0,unknown,0
35007,28,admin.,single,tertiary,no,1104,yes,no,cellular,28,jul,73,7,-1,0,unknown,0
89237,63,technician,married,secondary,no,973,no,no,cellular,25,feb,318,1,388,1,success,1
40266,61,management,married,secondary,no,967,no,no,cellular,20,aug,180,1,-1,0,unknown,0
68777,35,admin.,divorced,secondary,no,454,yes,no,cellular,10,jul,154,1,-1,0,unknown,0
13789,33,self-employed,single,tertiary,no,1129,yes,no,cellular,8,jun,84,2,-1,0,unknown,0
99026,55,admin.,married,secondary,no,131,yes,no,unknown,6,may,744,1,-1,0,unknown,0
20081,43,admin.,single,secondary,no,426,yes,no,cellular,11,may,76,2,304,2,failure,0
93514,45,technician,married,secondary,no,1786,yes,yes,telephone,15,jul,78,4,-1,0,unknown,0
97133,51,housemaid,divorced,secondary,no,-76,yes,no,cellular,18,nov,91,1,-1,0,unknown,0
97212,57,admin.,married,secondary,no,1216,yes,no,unknown,8,may,255,6,-1,0,unknown,0
56694,46,blue-collar,married,secondary,no,71,yes,no,unknown,6,may,416,1,-1,0,unknown,0
01656,34,management,married,tertiary,no,8000,no,no,cellular,28,may,110,2,-1,0,unknown,0
00141,53,blue-collar,married,secondary,no,6112,no,no,cellular,3,feb,211,1,-1,0,unknown,1
00897,40,blue-collar,married,secondary,no,4,yes,yes,unknown,7,may,263,1,-1,0,unknown,0
66190,34,blue-collar,married,primary,no,1031,yes,no,unknown,29,may,751,3,-1,0,unknown,1
60714,26,management,single,tertiary,no,3,yes,no,cellular,23,jul,106,1,-1,0,unknown,0
96407,35,blue-collar,married,secondary,no,527,yes,yes,unknown,7,may,143,1,-1,0,unknown,0
86087,44,management,married,primary,no,2276,yes,no,unknown,17,jun,321,1,-1,0,unknown,0
37551,34,blue-collar,married,primary,no,2490,yes,no,unknown,23,may,192,1,-1,0,unknown,0
13215,35,blue-collar,married,secondary,no,120,yes,no,unknown,28,may,245,2,-1,0,unknown,0
28456,45,management,married,tertiary,no,766,yes,no,telephone,25,jul,59,15,-1,0,unknown,0
85133,35,management,single,tertiary,no,4,yes,no,unknown,30,may,449,1,-1,0,unknown,0
52753,33,blue-collar,single,secondary,no,109,yes,yes,cellular,10,jul,184,3,-1,0,unknown,0
04127,36,management,single,primary,no,51,no,no,telephone,14,jul,179,3,-1,0,unknown,0
59892,32,technician,married,secondary,no,5,yes,no,cellular,17,nov,114,1,-1,0,unknown,0
48260,32,unemployed,married,tertiary,no,283,yes,no,cellular,22,jul,151,2,-1,0,unknown,0
42620,50,management,married,secondary,yes,421,no,no,cellular,20,nov,22,5,-1,0,unknown,0
29051,57,housemaid,married,primary,no,780,no,no,cellular,26,mar,94,2,-1,0,unknown,0
42305,35,management,married,tertiary,no,949,yes,no,unknown,27,may,245,2,-1,0,unknown,0
61813,29,management,married,tertiary,yes,53,yes,no,cellular,31,jul,27,17,-1,0,unknown,0
83615,50,blue-collar,single,secondary,no,708,yes,no,unknown,15,may,104,1,-1,0,unknown,0
82175,35,technician,married,secondary,no,319,yes,no,unknown,8,may,74,1,-1,0,unknown,0
42963,31,admin.,single,secondary,no,223,yes,no,cellular,17,apr,508,1,315,11,success,0
15273,54,management,married,primary,no,366,yes,no,unknown,15,may,589,1,-1,0,unknown,0
39737,56,blue-collar,divorced,primary,no,8,yes,no,unknown,5,may,157,2,-1,0,unknown,0
90360,44,management,single,tertiary,no,3812,no,no,cellular,20,nov,172,2,-1,0,unknown,0
95618,75,retired,divorced,secondary,no,1341,no,no,cellular,18,dec,415,7,-1,0,unknown,1
98846,45,admin.,married,secondary,no,1097,yes,yes,cellular,9,jul,180,1,-1,0,unknown,0
18186,57,blue-collar,married,primary,no,1352,yes,no,unknown,13,may,104,2,-1,0,unknown,0
19739,26,technician,single,secondary,no,668,yes,no,unknown,28,may,576,3,-1,0,unknown,1
33165,37,management,married,tertiary,no,236,no,no,cellular,28,aug,95,2,-1,0,unknown,0
79443,36,blue-collar,married,primary,no,-402,no,no,unknown,21,may,173,6,-1,0,unknown,0
71275,47,entrepreneur,married,unknown,no,209,yes,no,unknown,6,may,135,2,-1,0,unknown,0
93499,52,self-employed,married,secondary,no,213,yes,no,cellular,14,may,164,2,-1,0,unknown,0
41276,65,retired,married,primary,no,1343,no,no,telephone,2,feb,468,2,-1,0,unknown,0
34915,28,services,single,unknown,no,-70,yes,yes,unknown,21,may,244,1,-1,0,unknown,0
21817,55,retired,married,secondary,no,1126,yes,no,telephone,28,jul,388,2,-1,0,unknown,0
05965,30,admin.,married,secondary,no,873,yes,no,telephone,12,nov,119,1,167,3,success,0
48644,35,admin.,married,tertiary,no,221,yes,yes,cellular,3,feb,142,2,-1,0,unknown,0
58583,40,admin.,married,unknown,no,9110,yes,no,telephone,19,nov,89,3,-1,0,unknown,0
09149,32,blue-collar,married,secondary,no,578,yes,no,cellular,30,jan,206,3,-1,0,unknown,0
14253,42,admin.,divorced,secondary,no,154,yes,no,cellular,13,may,133,2,-1,0,unknown,0
40268,27,admin.,single,tertiary,no,138,no,no,cellular,15,jun,89,2,-1,0,unknown,1
46603,36,admin.,single,tertiary,no,1568,no,no,unknown,17,jun,433,2,-1,0,unknown,0
50044,35,self-employed,married,secondary,no,-3,no,no,unknown,9,jun,438,5,-1,0,unknown,0
07930,35,admin.,married,secondary,no,640,no,no,unknown,6,jun,461,2,-1,0,unknown,0
00938,28,services,divorced,secondary,no,9,yes,no,cellular,4,feb,306,1,-1,0,unknown,0
11070,54,technician,single,unknown,no,447,yes,no,unknown,5,may,742,2,-1,0,unknown,0
87616,35,self-employed,married,tertiary,no,0,no,no,cellular,8,jul,201,1,-1,0,unknown,0
27310,43,blue-collar,married,secondary,no,699,yes,yes,cellular,20,nov,1258,2,122,2,other,1
67583,40,management,married,tertiary,no,542,yes,no,cellular,20,nov,1816,1,-1,0,unknown,0
21001,52,blue-collar,single,secondary,no,1541,yes,no,unknown,14,may,243,1,-1,0,unknown,0
58195,51,blue-collar,married,secondary,no,224,yes,yes,cellular,28,jul,231,5,-1,0,unknown,0
55837,30,student,single,tertiary,no,3300,no,no,cellular,21,nov,1571,1,-1,0,unknown,1
06007,52,management,married,tertiary,no,-11,yes,no,cellular,11,may,94,4,-1,0,unknown,0
06065,60,retired,married,secondary,no,7,no,yes,cellular,18,aug,87,5,-1,0,unknown,0
15816,42,management,divorced,secondary,no,284,no,no,cellular,25,jul,1173,4,-1,0,unknown,0
37037,56,management,divorced,tertiary,no,-141,no,no,cellular,28,jul,101,4,-1,0,unknown,0
46720,28,management,single,tertiary,no,466,yes,no,cellular,23,jul,170,2,-1,0,unknown,0
01796,40,admin.,married,secondary,no,2523,yes,no,unknown,16,may,75,1,-1,0,unknown,0
80019,31,blue-collar,single,secondary,no,116,yes,no,unknown,27,may,261,1,-1,0,unknown,0
53857,29,management,single,tertiary,no,5894,yes,no,unknown,16,jun,223,2,-1,0,unknown,0
74438,51,blue-collar,married,secondary,no,193,no,no,cellular,18,aug,146,5,-1,0,unknown,0
51078,39,services,married,secondary,no,124,yes,no,cellular,31,jul,81,5,-1,0,unknown,0
44880,45,blue-collar,married,secondary,no,4365,no,yes,cellular,9,feb,45,2,-1,0,unknown,0
22377,33,admin.,married,secondary,no,0,yes,no,cellular,10,jul,181,1,-1,0,unknown,0
70559,43,blue-collar,married,primary,no,98,yes,no,unknown,6,may,235,1,-1,0,unknown,0
68965,26,student,single,tertiary,no,10086,no,no,cellular,21,apr,110,2,-1,0,unknown,1
33488,30,admin.,married,secondary,no,2678,yes,no,cellular,18,may,23,5,-1,0,unknown,0
92551,32,management,single,tertiary,no,12686,yes,no,cellular,20,nov,176,1,170,1,failure,0
71825,26,student,single,secondary,no,132,no,no,cellular,1,oct,194,1,119,1,success,1
40140,38,blue-collar,married,primary,no,476,yes,no,unknown,28,may,212,4,-1,0,unknown,0
97863,33,housemaid,married,primary,no,209,no,no,cellular,12,aug,76,4,-1,0,unknown,0
35434,30,management,divorced,tertiary,yes,-1105,yes,no,cellular,11,may,686,1,-1,0,unknown,0
66236,51,blue-collar,married,primary,no,505,no,yes,cellular,7,jul,130,1,-1,0,unknown,0
28881,57,blue-collar,married,primary,no,5431,yes,yes,unknown,6,may,383,1,-1,0,unknown,0
17066,45,technician,divorced,secondary,no,12389,no,yes,cellular,8,jul,711,1,-1,0,unknown,0
71716,27,admin.,single,secondary,no,416,no,no,unknown,17,aug,8,1,-1,0,unknown,0
17273,53,retired,married,secondary,no,1139,yes,no,cellular,18,nov,180,1,186,6,failure,0
90862,45,technician,married,secondary,no,297,no,no,cellular,28,jan,210,2,-1,0,unknown,0
51549,53,self-employed,married,tertiary,no,451,yes,no,unknown,29,may,56,2,-1,0,unknown,0
04716,33,technician,single,secondary,no,247,yes,no,cellular,20,nov,428,1,-1,0,unknown,0
38334,52,management,married,primary,no,740,no,no,unknown,16,jun,206,1,-1,0,unknown,0
52758,33,management,single,tertiary,no,9135,yes,no,cellular,25,aug,80,4,-1,0,unknown,0
86878,47,admin.,single,secondary,no,303,yes,yes,cellular,28,jul,152,4,-1,0,unknown,0
47036,32,technician,single,secondary,no,540,no,yes,cellular,29,jan,750,1,-1,0,unknown,1
69896,58,retired,married,tertiary,no,2199,no,no,telephone,21,oct,65,1,-1,0,unknown,0
72521,51,technician,married,secondary,no,220,yes,no,unknown,7,may,421,2,-1,0,unknown,0
87554,22,student,single,secondary,no,1564,no,no,cellular,28,aug,36,2,-1,0,unknown,0
25305,47,blue-collar,married,secondary,no,292,no,no,cellular,10,feb,277,1,-1,0,unknown,1
63909,56,technician,single,tertiary,no,-528,no,no,cellular,28,jan,290,2,184,2,failure,0
19674,73,retired,single,secondary,no,1050,no,no,cellular,4,sep,73,2,-1,0,unknown,0
27273,46,entrepreneur,married,secondary,no,3317,no,no,cellular,19,nov,231,2,-1,0,unknown,0
61439,37,management,married,tertiary,no,49,no,yes,cellular,22,aug,132,1,-1,0,unknown,0
18167,45,blue-collar,married,secondary,no,784,yes,yes,unknown,3,jun,34,1,-1,0,unknown,0
13330,47,admin.,married,secondary,no,869,yes,no,unknown,29,may,216,2,-1,0,unknown,0
78542,38,technician,single,secondary,no,12,yes,no,unknown,28,may,150,2,-1,0,unknown,0
44914,32,admin.,married,secondary,no,3,yes,yes,cellular,15,jul,612,4,-1,0,unknown,0
76685,54,entrepreneur,married,secondary,yes,401,yes,no,cellular,11,may,341,1,-1,0,unknown,0
88245,53,management,married,tertiary,no,4446,yes,no,unknown,14,may,429,1,-1,0,unknown,0
59767,31,management,single,tertiary,no,308,yes,yes,cellular,28,jan,262,2,268,2,other,0
34446,50,management,married,secondary,no,125,yes,yes,cellular,14,may,8,5,-1,0,unknown,0
00684,56,management,married,tertiary,no,412,no,no,telephone,20,nov,179,6,-1,0,unknown,0
98309,57,technician,married,secondary,no,573,yes,yes,cellular,22,may,105,2,-1,0,unknown,0
27318,31,technician,single,tertiary,no,127,yes,no,cellular,16,jul,122,1,-1,0,unknown,0
02653,57,admin.,married,secondary,no,128,no,no,telephone,29,jul,143,8,-1,0,unknown,0
76453,36,entrepreneur,married,tertiary,no,1169,yes,no,unknown,6,may,168,2,-1,0,unknown,0
19525,50,blue-collar,married,secondary,no,1984,yes,no,telephone,18,nov,212,3,-1,0,unknown,0
16198,31,technician,married,secondary,no,54,no,no,cellular,7,aug,137,2,-1,0,unknown,0
92989,37,blue-collar,married,primary,no,3154,yes,no,unknown,16,jun,265,3,-1,0,unknown,0
08297,38,blue-collar,married,secondary,no,702,no,no,unknown,17,jun,92,2,-1,0,unknown,0
70587,49,management,married,tertiary,no,146,no,no,cellular,29,aug,86,2,-1,0,unknown,0
55436,26,management,single,tertiary,no,-3,no,no,cellular,13,apr,1022,2,-1,0,unknown,1
21718,36,student,married,tertiary,no,408,no,no,unknown,20,jun,112,3,-1,0,unknown,0
89395,60,retired,married,secondary,no,-240,no,no,cellular,11,aug,152,6,-1,0,unknown,0
17154,48,entrepreneur,single,secondary,no,315,no,no,unknown,11,feb,271,1,-1,0,unknown,1
35255,29,blue-collar,divorced,secondary,no,302,yes,no,cellular,5,feb,116,1,192,8,other,0
31521,37,technician,divorced,tertiary,no,1762,yes,no,cellular,16,apr,309,1,317,1,failure,0
49025,36,management,divorced,tertiary,yes,20,no,yes,unknown,24,jun,62,5,-1,0,unknown,0
53479,41,technician,married,secondary,no,10438,yes,no,telephone,15,jul,141,4,-1,0,unknown,0
47468,42,management,divorced,tertiary,no,5037,no,no,cellular,16,jul,100,6,84,14,success,0
43556,35,management,married,tertiary,no,495,no,no,cellular,2,feb,282,1,-1,0,unknown,0
69463,67,retired,married,unknown,no,2540,no,no,telephone,14,sep,279,3,92,9,success,1
64914,55,unknown,married,primary,no,159,no,no,unknown,4,sep,15,1,-1,0,unknown,0
82763,37,entrepreneur,married,tertiary,no,1284,yes,no,cellular,29,jan,246,2,-1,0,unknown,0
08862,50,management,divorced,tertiary,no,0,no,no,cellular,29,aug,128,2,-1,0,unknown,0
83169,44,technician,divorced,secondary,no,809,yes,no,unknown,15,may,118,4,-1,0,unknown,0
13191,37,management,married,tertiary,no,4293,yes,no,cellular,29,aug,150,2,-1,0,unknown,0
03333,29,technician,married,secondary,no,23,yes,no,cellular,2,jun,163,1,55,2,failure,1
73672,57,management,married,tertiary,no,1318,no,no,cellular,18,jan,91,2,94,3,success,0
